Date,High,Market Cap
"Jul 30, 2013",107.99,"1,240,092,366"
"Jul 29, 2013",102.50,"1,161,619,140"
"Jul 28, 2013",100.58,"1,144,602,838"
"Jul 27, 2013",97.00,"1,079,491,697"
"Jul 26, 2013",97.47,"1,100,902,800"
"Jul 25, 2013",97.33,"1,110,587,858"
"Jul 24, 2013",95.99,"1,082,848,325"
"Jul 23, 2013",96.82,"1,094,484,058"
"Jul 22, 2013",92.00,"1,048,939,081"
"Jul 21, 2013",91.95,"1,038,798,980"
"Jul 20, 2013",93.10,"1,022,707,665"
"Jul 19, 2013",95.20,"1,054,083,771"
"Jul 18, 2013",98.80,"1,035,512,825"
"Jul 17, 2013",99.97,"1,125,658,000"
"Jul 16, 2013",99.86,"1,113,217,032"
"Jul 15, 2013",101.90,"1,123,658,944"
"Jul 14, 2013",98.70,"1,080,917,760"
"Jul 13, 2013",98.25,"1,119,796,120"
"Jul 12, 2013",104.00,"1,067,634,684"
"Jul 11, 2013",90.28,"1,014,650,063"
"Jul 10, 2013",87.00,"988,957,719"
"Jul 09, 2013",78.30,"873,841,849"
"Jul 08, 2013",80.00,"871,457,940"
"Jul 07, 2013",74.56,"848,838,979"
"Jul 06, 2013",75.00,"799,741,619"
"Jul 05, 2013",80.00,"778,411,179"
"Jul 04, 2013",83.11,"915,618,609"
"Jul 03, 2013",90.98,"881,233,116"
"Jul 02, 2013",92.30,"1,024,082,228"
"Jul 01, 2013",97.66,"1,000,065,296"
"Jun 30, 2013",98.12,"1,096,957,771"
"Jun 29, 2013",99.99,"1,078,198,524"
"Jun 28, 2013",101.74,"1,073,887,457"
"Jun 27, 2013",104.00,"1,150,468,023"
"Jun 26, 2013",105.49,"1,179,105,200"
"Jun 25, 2013",106.47,"1,178,086,140"
"Jun 24, 2013",108.33,"1,163,935,726"
"Jun 23, 2013",108.80,"1,218,626,490"
"Jun 22, 2013",109.96,"1,226,110,328"
"Jun 21, 2013",114.99,"1,239,214,238"
"Jun 20, 2013",114.30,"1,246,104,920"
"Jun 19, 2013",110.22,"1,224,193,838"
"Jun 18, 2013",111.11,"1,214,216,070"
"Jun 17, 2013",102.21,"1,149,418,485"
"Jun 16, 2013",101.60,"1,124,306,272"
"Jun 15, 2013",103.70,"1,129,245,604"
"Jun 14, 2013",104.70,"1,128,709,292"
"Jun 13, 2013",110.30,"1,173,637,400"
"Jun 12, 2013",111.79,"1,219,969,853"
"Jun 11, 2013",109.60,"1,227,874,725"
"Jun 10, 2013",110.10,"1,198,638,945"
"Jun 09, 2013",108.99,"1,126,642,500"
"Jun 08, 2013",111.42,"1,219,717,920"
"Jun 07, 2013",119.00,"1,255,258,638"
"Jun 06, 2013",123.10,"1,327,960,200"
"Jun 05, 2013",123.47,"1,368,486,469"
"Jun 04, 2013",123.84,"1,365,337,545"
"Jun 03, 2013",122.50,"1,373,708,058"
"Jun 02, 2013",129.40,"1,373,837,500"
"Jun 01, 2013",129.78,"1,451,916,165"
"May 31, 2013",129.90,"1,447,870,200"
"May 30, 2013",132.25,"1,445,053,941"
"May 29, 2013",132.59,"1,483,734,578"
"May 28, 2013",130.58,"1,446,189,975"
"May 27, 2013",135.46,"1,454,029,510"
"May 26, 2013",136.00,"1,495,293,015"
"May 25, 2013",133.22,"1,477,958,233"
"May 24, 2013",133.85,"1,491,070,770"
"May 23, 2013",126.93,"1,417,769,833"
"May 22, 2013",124.00,"1,385,778,993"
"May 21, 2013",123.00,"1,374,013,440"
"May 20, 2013",123.62,"1,363,709,900"
"May 19, 2013",124.50,"1,363,204,703"
"May 18, 2013",125.25,"1,379,574,546"
"May 17, 2013",125.30,"1,373,723,882"
"May 16, 2013",118.76,"1,325,726,787"
"May 15, 2013",115.81,"1,274,623,813"
"May 14, 2013",119.80,"1,243,874,488"
"May 13, 2013",118.70,"1,315,710,011"
"May 12, 2013",117.45,"1,281,982,625"
"May 11, 2013",118.68,"1,284,207,489"
"May 10, 2013",122.00,"1,305,479,080"
"May 09, 2013",113.46,"1,254,535,382"
"May 08, 2013",115.78,"1,264,049,202"
"May 07, 2013",113.44,"1,240,593,600"
"May 06, 2013",124.66,"1,249,023,060"
"May 05, 2013",118.80,"1,288,693,176"
"May 04, 2013",115.00,"1,250,316,563"
"May 03, 2013",108.13,"1,085,995,169"
"May 02, 2013",125.60,"1,168,517,495"
"May 01, 2013",139.89,"1,298,954,594"
"Apr 30, 2013",146.93,"1,542,813,125"
"Apr 29, 2013",147.49,"1,603,768,865"
"Apr 28, 2013",135.98,"1,488,566,728"
